,index,sub_id,name,interconnect_sub_id,lat,lon,interconnect
1594,1594,1594,LOWELL 9,1595,42.6152,-71.333,Eastern
1595,1595,1595,LOWELL 10,1596,42.7538,-71.3154,Eastern
1596,1596,1596,LOWELL 11,1597,42.7322,-71.2581,Eastern
1597,1597,1597,LOWELL 12,1598,42.6627,-71.2992,Eastern
1598,1598,1598,LOWELL 13,1599,42.6366,-71.3644,Eastern
1599,1599,1599,LOWELL 14,1600,42.6312,-71.3424,Eastern
1600,1600,1600,LOWELL 15,1601,42.7062,-71.3394,Eastern
1601,1601,1601,MALDEN 1,1602,42.4913,-70.955,Eastern
1602,1602,1602,MALDEN 2,1603,42.4401,-71.0957,Eastern
1603,1603,1603,MALDEN 3,1604,42.4035,-71.0404,Eastern
1604,1604,1604,MALDEN 4,1605,42.4494,-70.9436,Eastern
1605,1605,1605,MALDEN 5,1606,42.404,-71.0129,Eastern
1606,1606,1606,MARLBOROUGH 2,1607,42.3843,-71.5627,Eastern
1607,1607,1607,MARLBOROUGH 3,1608,42.3407,-71.5095,Eastern
1608,1608,1608,MARLBOROUGH 4,1609,42.3018,-71.4686,Eastern
1609,1609,1609,MARLBOROUGH 5,1610,42.4462,-71.5758,Eastern
1610,1610,1610,MAYNARD 1,1611,42.4328,-71.5349,Eastern
1611,1611,1611,MEDFORD 1,1612,42.4626,-71.0922,Eastern
1612,1612,1612,MEDFORD 2,1613,42.3926,-71.149,Eastern
1613,1613,1613,MEDFORD 3,1614,42.3896,-71.1116,Eastern
1614,1614,1614,MEDFORD 4,1615,42.4432,-71.1842,Eastern
1615,1615,1615,MEDFORD 5,1616,42.4248,-71.0511,Eastern
1616,1616,1616,MELROSE 1,1617,42.4588,-71.069,Eastern
1617,1617,1617,MELROSE 2,1618,42.4329,-71.0779,Eastern
1618,1618,1618,MELROSE 3,1619,42.3975,-71.0027,Eastern
1619,1619,1619,NATICK 1,1620,42.4408,-71.4102,Eastern
1620,1620,1620,NATICK 2,1621,42.2195,-71.3622,Eastern
1621,1621,1621,NATICK 3,1622,42.2121,-71.3283,Eastern
1622,1622,1622,NATICK 4,1623,42.2593,-71.2996,Eastern
1623,1623,1623,NEWTON 1,1624,42.3791,-71.1874,Eastern
1624,1624,1624,NEWTON CENTER,1625,42.2784,-71.1947,Eastern
1625,1625,1625,NORTH BILLERICA 1,1626,42.5207,-71.3474,Eastern
1626,1626,1626,NORTH BILLERICA 2,1627,42.681,-71.3706,Eastern
1627,1627,1627,PEPPERELL 1,1628,42.6214,-71.5612,Eastern
1628,1628,1628,PEPPERELL 2,1629,42.6592,-71.6508,Eastern
1629,1629,1629,READING 1,1630,42.4986,-71.0996,Eastern
1630,1630,1630,READING 2,1631,42.5296,-71.1047,Eastern
1631,1631,1631,READING 3,1632,42.6298,-71.1143,Eastern
1632,1632,1632,SHIRLEY 1,1633,42.5081,-71.7072,Eastern
1633,1633,1633,SOMERVILLE 1,1634,42.3753,-71.2404,Eastern
1634,1634,1634,SOMERVILLE 2,1635,42.34,-71.0808,Eastern
1635,1635,1635,SOMERVILLE 3,1636,42.3939,-71.2116,Eastern
1636,1636,1636,STONEHAM 1,1637,42.5204,-71.1495,Eastern
1637,1637,1637,STONEHAM 2,1638,42.4661,-71.1246,Eastern
1638,1638,1638,SUDBURY 1,1639,42.4296,-71.4393,Eastern
1639,1639,1639,SUDBURY 2,1640,42.29,-71.4235,Eastern
1640,1640,1640,TEWKSBURY 1,1641,42.5638,-71.2531,Eastern
1641,1641,1641,TEWKSBURY 2,1642,42.5722,-71.2691,Eastern
1642,1642,1642,TEWKSBURY 3,1643,42.5456,-71.2821,Eastern
1643,1643,1643,TYNGSBORO 1,1644,42.6497,-71.4083,Eastern
1644,1644,1644,TYNGSBORO 2,1645,42.637,-71.5119,Eastern
1645,1645,1645,TYNGSBORO 3,1646,42.5893,-71.3984,Eastern
1646,1646,1646,WAKEFIELD 1,1647,42.5586,-71.078,Eastern
1647,1647,1647,WAKEFIELD 2,1648,42.5737,-71.1033,Eastern
1648,1648,1648,WAKEFIELD 3,1649,42.4895,-71.1485,Eastern
1649,1649,1649,WALTHAM 1,1650,42.3372,-71.3629,Eastern
1650,1650,1650,WALTHAM 2,1651,42.392,-71.2765,Eastern
1651,1651,1651,WALTHAM 3,1652,42.4759,-71.2871,Eastern
1652,1652,1652,WALTHAM 4,1653,42.3146,-71.2304,Eastern
1653,1653,1653,WALTHAM 5,1654,42.336,-71.296,Eastern
1654,1654,1654,WALTHAM 6,1655,42.4242,-71.1379,Eastern
1655,1655,1655,WALTHAM 7,1656,42.2697,-71.2803,Eastern
1656,1656,1656,WATERTOWN 1,1657,42.268,-71.12,Eastern
1657,1657,1657,WATERTOWN 2,1658,42.3883,-71.2303,Eastern
1658,1658,1658,WATERTOWN 3,1659,42.3928,-71.1716,Eastern
1659,1659,1659,WAYLAND 1,1660,42.3013,-71.3555,Eastern
1660,1660,1660,WEST TOWNSEND,1661,42.7344,-71.7956,Eastern
1661,1661,1661,WESTFORD 3,1662,42.5153,-71.3848,Eastern
1662,1662,1662,WESTFORD 4,1663,42.6722,-71.4271,Eastern
1663,1663,1663,WESTFORD 5,1664,42.5698,-71.4308,Eastern
1664,1664,1664,WILMINGTON 6,1665,42.5535,-71.1164,Eastern
1665,1665,1665,WILMINGTON 7,1666,42.7112,-71.2373,Eastern
1666,1666,1666,WILMINGTON 8,1667,42.6495,-71.1036,Eastern
1667,1667,1667,WINCHESTER 2,1668,42.511,-71.0715,Eastern
1668,1668,1668,WINCHESTER 3,1669,42.5027,-71.3234,Eastern
1669,1669,1669,WOBURN 1,1670,42.468,-71.2489,Eastern
1670,1670,1670,WOBURN 2,1671,42.5548,-71.1607,Eastern
1671,1671,1671,WOBURN 3,1672,42.4004,-71.1305,Eastern
1672,1672,1672,WOBURN 4,1673,42.5842,-71.1238,Eastern
1673,1673,1673,BELLINGHAM 1,1674,41.9845,-71.4163,Eastern
1674,1674,1674,BELLINGHAM 2,1675,42.0549,-71.5001,Eastern
1675,1675,1675,BELLINGHAM 3,1676,42.1023,-71.3936,Eastern
1676,1676,1676,BRAINTREE 1,1677,42.1313,-71.0092,Eastern
1677,1677,1677,BRAINTREE 2,1678,42.2468,-71.0537,Eastern
1678,1678,1678,BRAINTREE 3,1679,42.3013,-70.9942,Eastern
1679,1679,1679,BRAINTREE 4,1680,42.2133,-71.0078,Eastern
1680,1680,1680,BROOKLINE 3,1681,42.29,-71.1361,Eastern
1681,1681,1681,BROOKLINE 4,1682,42.2722,-71.2273,Eastern
1682,1682,1682,CANTON 1,1683,42.1851,-71.0478,Eastern
1683,1683,1683,CANTON 2,1684,42.1604,-71.2222,Eastern
1684,1684,1684,COHASSET 1,1685,42.2496,-70.7726,Eastern
1685,1685,1685,DEDHAM 1,1686,42.258,-71.1507,Eastern
1686,1686,1686,DEDHAM 2,1687,42.2338,-71.213,Eastern
1687,1687,1687,EAST WEYMOUTH 1,1688,42.2568,-70.9553,Eastern
1688,1688,1688,EAST WEYMOUTH 2,1689,42.2332,-70.9249,Eastern
1689,1689,1689,EAST WEYMOUTH 3,1690,42.164,-70.9799,Eastern
1690,1690,1690,FOXBORO 1,1691,42.125,-71.239,Eastern
1691,1691,1691,FOXBORO 2,1692,41.9912,-71.2271,Eastern
1692,1692,1692,FRANKLIN 10,1693,42.0985,-71.4523,Eastern
1693,1693,1693,FRANKLIN 11,1694,42.0809,-71.3571,Eastern
1694,1694,1694,FRANKLIN 12,1695,42.0501,-71.4081,Eastern
1695,1695,1695,FRANKLIN 13,1696,42.174,-71.397,Eastern
1696,1696,1696,MEDFIELD,1697,42.1743,-71.2991,Eastern
1697,1697,1697,MEDWAY 3,1698,42.1836,-71.483,Eastern
1698,1698,1698,MEDWAY 4,1699,42.1285,-71.4103,Eastern
1699,1699,1699,MILTON 9,1700,42.1797,-71.1046,Eastern
1700,1700,1700,MILTON 10,1701,42.2123,-71.1339,Eastern
1701,1701,1701,NEEDHAM 1,1702,42.3204,-71.1984,Eastern
1702,1702,1702,NEEDHAM 2,1703,42.3761,-71.3172,Eastern
1703,1703,1703,NORFOLK 1,1704,42.08,-71.2895,Eastern
1704,1704,1704,NORFOLK 2,1705,42.1358,-71.309,Eastern
1705,1705,1705,NORWOOD 1,1706,42.1804,-71.1887,Eastern
1706,1706,1706,NORWOOD 2,1707,42.1867,-71.2281,Eastern
1707,1707,1707,NORWOOD 3,1708,42.2105,-71.0596,Eastern
1708,1708,1708,NORWOOD 4,1709,42.2165,-71.1756,Eastern
1709,1709,1709,PLAINVILLE 1,1710,41.958,-71.3742,Eastern
1710,1710,1710,QUINCY 1,1711,42.25,-71.0205,Eastern
1711,1711,1711,QUINCY 2,1712,42.2141,-70.9919,Eastern
1712,1712,1712,QUINCY 3,1713,42.2711,-71.0282,Eastern
1713,1713,1713,QUINCY 4,1714,42.234,-70.9736,Eastern
1714,1714,1714,QUINCY 5,1715,42.2773,-71.0116,Eastern
1715,1715,1715,QUINCY 6,1716,42.2491,-70.9938,Eastern
1716,1716,1716,QUINCY 7,1717,42.2747,-70.9443,Eastern
1717,1717,1717,RANDOLPH 4,1718,42.1567,-71.1302,Eastern
1718,1718,1718,RANDOLPH 5,1719,42.2437,-71.0977,Eastern
1719,1719,1719,RANDOLPH 6,1720,42.1928,-71.1111,Eastern
1720,1720,1720,RANDOLPH 7,1721,42.1259,-71.0352,Eastern
1721,1721,1721,SHARON 2,1722,42.0965,-71.2031,Eastern
1722,1722,1722,SOUTH WEYMOUTH 1,1723,42.1362,-70.9555,Eastern
1723,1723,1723,SOUTH WEYMOUTH 2,1724,42.15,-71.0122,Eastern
1724,1724,1724,STOUGHTON 1,1725,41.9804,-71.0697,Eastern
1725,1725,1725,STOUGHTON 2,1726,42.1089,-71.1527,Eastern
1726,1726,1726,STOUGHTON 3,1727,42.0742,-71.1555,Eastern
1727,1727,1727,STOUGHTON 4,1728,42.104,-71.0982,Eastern
1728,1728,1728,WALPOLE 3,1729,42.2193,-71.2199,Eastern
1729,1729,1729,WALPOLE 4,1730,42.0773,-71.2293,Eastern
1730,1730,1730,WALPOLE 5,1731,42.2461,-71.2751,Eastern
1731,1731,1731,WELLESLEY 1,1732,42.3286,-71.2431,Eastern
1732,1732,1732,WELLESLEY 2,1733,42.2327,-71.4084,Eastern
1733,1733,1733,WEYMOUTH 1,1734,42.1693,-70.9245,Eastern
1734,1734,1734,WEYMOUTH 2,1735,42.2996,-70.9384,Eastern
1735,1735,1735,ABINGTON 1,1736,42.1016,-70.9524,Eastern
1736,1736,1736,BRIDGEWATER 1,1737,41.8941,-70.9737,Eastern
1737,1737,1737,BRIDGEWATER 2,1738,41.9807,-70.9324,Eastern
1738,1738,1738,BRIDGEWATER 3,1739,41.9693,-70.8763,Eastern
1739,1739,1739,BRIDGEWATER 4,1740,41.9727,-71.1189,Eastern
1740,1740,1740,BROCKTON 1,1741,42.0709,-71.0979,Eastern
1741,1741,1741,BROCKTON 2,1742,42.0633,-71.0232,Eastern
1742,1742,1742,BROCKTON 3,1743,42.0901,-71.0098,Eastern
1743,1743,1743,BROCKTON 4,1744,42.1498,-71.0928,Eastern
1744,1744,1744,BROCKTON 5,1745,42.1069,-71.03,Eastern
1745,1745,1745,BROCKTON 6,1746,42.1387,-71.0454,Eastern
1746,1746,1746,BROCKTON 7,1747,42.0636,-71.0055,Eastern
1747,1747,1747,BROCKTON 8,1748,42.0417,-71.0098,Eastern
1748,1748,1748,BROCKTON 9,1749,42.0022,-70.9989,Eastern
1749,1749,1749,CARVER 1,1750,41.842,-70.7798,Eastern
1750,1750,1750,CARVER 2,1751,41.8119,-70.7665,Eastern
1751,1751,1751,CARVER 3,1752,41.8774,-70.8162,Eastern
1752,1752,1752,DUXBURY,1753,42.0913,-70.7206,Eastern
1753,1753,1753,EAST BRIDGEWATER 1,1754,42.0407,-70.8953,Eastern
1754,1754,1754,HALIFAX 1,1755,42.0277,-70.8441,Eastern
1755,1755,1755,HANOVER 4,1756,42.1828,-70.8552,Eastern
1756,1756,1756,HANSON 1,1757,42.0576,-70.8104,Eastern
1757,1757,1757,HANSON 2,1758,41.9755,-70.7804,Eastern
1758,1758,1758,HINGHAM 1,1759,42.235,-70.8216,Eastern
1759,1759,1759,HINGHAM 2,1760,42.2897,-70.8833,Eastern
1760,1760,1760,HINGHAM 3,1761,42.2679,-70.8418,Eastern
1761,1761,1761,HULL 1,1762,42.2356,-70.8879,Eastern
1762,1762,1762,KINGSTON 1,1763,41.9479,-70.6941,Eastern
1763,1763,1763,KINGSTON 2,1764,41.9831,-70.7271,Eastern
1764,1764,1764,MARSHFIELD 3,1765,42.1149,-70.7099,Eastern
1765,1765,1765,MARSHFIELD 4,1766,42.1795,-70.7172,Eastern
1766,1766,1766,MARSHFIELD 5,1767,42.1299,-70.8231,Eastern
1767,1767,1767,MARSHFIELD 6,1768,42.049,-70.7331,Eastern
1768,1768,1768,MATTAPOISETT,1769,41.6532,-70.7904,Eastern
1769,1769,1769,MIDDLEBORO 1,1770,41.9408,-70.8835,Eastern
1770,1770,1770,MIDDLEBORO 2,1771,41.8394,-70.9344,Eastern
1771,1771,1771,MIDDLEBORO 3,1772,41.8826,-70.8494,Eastern
1772,1772,1772,MIDDLEBORO 4,1773,41.914,-70.8525,Eastern
1773,1773,1773,PEMBROKE 2,1774,42.1516,-70.7993,Eastern
1774,1774,1774,PEMBROKE 3,1775,42.0917,-70.8126,Eastern
1775,1775,1775,PEMBROKE 4,1776,42.12,-70.8841,Eastern
1776,1776,1776,PEMBROKE 5,1777,41.9959,-70.8035,Eastern
1777,1777,1777,PLYMOUTH 6,1778,41.8824,-70.6138,Eastern
1778,1778,1778,PLYMOUTH 7,1779,41.9088,-70.5989,Eastern
1779,1779,1779,PLYMOUTH 8,1780,41.9031,-70.7035,Eastern
1780,1780,1780,PLYMOUTH 9,1781,41.8722,-70.6326,Eastern
1781,1781,1781,PLYMOUTH 10,1782,41.8835,-70.6364,Eastern
1782,1782,1782,ROCKLAND 4,1783,42.0759,-70.9541,Eastern
1783,1783,1783,ROCKLAND 5,1784,42.141,-70.8741,Eastern
1784,1784,1784,SCITUATE 1,1785,42.2043,-70.7731,Eastern
1785,1785,1785,SCITUATE 2,1786,42.2176,-70.7408,Eastern
1786,1786,1786,SCITUATE 3,1787,42.1443,-70.6931,Eastern
1787,1787,1787,WAREHAM 1,1788,41.7271,-70.6516,Eastern
1788,1788,1788,WHITMAN 1,1789,42.0302,-70.9317,Eastern
1789,1789,1789,ALLSTON,1790,42.2891,-71.2026,Eastern
1790,1790,1790,BOSTON 1,1791,42.312,-71.0248,Eastern
1791,1791,1791,BOSTON 2,1792,42.2926,-71.0428,Eastern
1792,1792,1792,BOSTON 3,1793,42.369,-71.078,Eastern
1793,1793,1793,BOSTON 4,1794,42.3377,-71.0309,Eastern
1794,1794,1794,BOSTON 5,1795,42.389,-71.0388,Eastern
1795,1795,1795,BOSTON 6,1796,42.417,-70.9192,Eastern
1796,1796,1796,BOSTON 7,1797,42.3497,-71.0468,Eastern
1797,1797,1797,BOSTON 8,1798,42.4044,-70.9897,Eastern
1798,1798,1798,BRIGHTON 1,1799,42.3251,-71.1075,Eastern
1799,1799,1799,BRIGHTON 2,1800,42.3592,-71.225,Eastern
1800,1800,1800,BRIGHTON 3,1801,42.3728,-71.128,Eastern
1801,1801,1801,BRIGHTON 4,1802,42.4847,-71.2565,Eastern
1802,1802,1802,CHELSEA 2,1803,42.4358,-71.0244,Eastern
1803,1803,1803,CHELSEA 3,1804,42.368,-71.0505,Eastern
1804,1804,1804,CHELSEA 4,1805,42.4418,-71.0698,Eastern
1805,1805,1805,CHELSEA 5,1806,42.374,-71.0095,Eastern
1806,1806,1806,DORCHESTER 1,1807,42.2677,-70.9813,Eastern
1807,1807,1807,DORCHESTER 2,1808,42.3369,-71.1534,Eastern
1808,1808,1808,DORCHESTER 3,1809,42.2783,-71.0669,Eastern
1809,1809,1809,DORCHESTER 4,1810,42.3081,-71.1668,Eastern
1810,1810,1810,DORCHESTER CENTER 1,1811,42.269,-71.0599,Eastern
1811,1811,1811,DORCHESTER CENTER 2,1812,42.2751,-71.0836,Eastern
1812,1812,1812,DORCHESTER CENTER 3,1813,42.2991,-71.0111,Eastern
1813,1813,1813,DORCHESTER CENTER 4,1814,42.2593,-71.0769,Eastern
1814,1814,1814,DORCHESTER CENTER 5,1815,42.2309,-71.1225,Eastern
1815,1815,1815,HYDE PARK 3,1816,42.1946,-71.0794,Eastern
1816,1816,1816,HYDE PARK 4,1817,42.2441,-71.1913,Eastern
1817,1817,1817,JAMAICA PLAIN 1,1818,42.2371,-71.1504,Eastern
1818,1818,1818,JAMAICA PLAIN 2,1819,42.3088,-71.2177,Eastern
1819,1819,1819,MATTAPAN,1820,42.2216,-71.0373,Eastern
1820,1820,1820,REVERE 1,1821,42.362,-71.0293,Eastern
1821,1821,1821,REVERE 2,1822,42.4312,-71.0378,Eastern
1822,1822,1822,REVERE 3,1823,42.321,-70.9997,Eastern
1823,1823,1823,REVERE 4,1824,42.4328,-70.9406,Eastern
1824,1824,1824,REVERE 5,1825,42.3463,-71.0094,Eastern
1825,1825,1825,ROSLINDALE 1,1826,42.1803,-71.1359,Eastern
1826,1826,1826,ROSLINDALE 2,1827,42.3405,-71.1253,Eastern
1827,1827,1827,ROSLINDALE 3,1828,42.2814,-71.1621,Eastern
1828,1828,1828,ROXBURY 2,1829,42.3305,-71.0489,Eastern
1829,1829,1829,WEST ROXBURY 1,1830,42.3529,-71.1069,Eastern
1830,1830,1830,WEST ROXBURY 2,1831,42.2183,-71.1108,Eastern
1831,1831,1831,ASHBURNHAM 1,1832,42.7617,-72.0204,Eastern
1832,1832,1832,ASHBURNHAM 2,1833,42.662,-71.8411,Eastern
1833,1833,1833,ASHBURNHAM 3,1834,42.6063,-71.9258,Eastern
1834,1834,1834,ATHOL 1,1835,42.6041,-72.1993,Eastern
1835,1835,1835,ATHOL 2,1836,42.6082,-72.1251,Eastern
1836,1836,1836,ATHOL 3,1837,42.546,-72.1618,Eastern
1837,1837,1837,BARRE 6,1838,42.4646,-72.1342,Eastern
1838,1838,1838,BLACKSTONE 1,1839,41.9615,-71.552,Eastern
1839,1839,1839,BLACKSTONE 2,1840,41.9874,-71.4932,Eastern
1840,1840,1840,BLACKSTONE 3,1841,42.0243,-71.5895,Eastern
1841,1841,1841,BOLTON 1,1842,42.3807,-71.6212,Eastern
1842,1842,1842,CHARLTON 1,1843,42.1061,-71.9891,Eastern
1843,1843,1843,CHARLTON 2,1844,42.0373,-71.9602,Eastern
1844,1844,1844,CLINTON 2,1845,42.4038,-71.5935,Eastern
1845,1845,1845,CLINTON 3,1846,42.3903,-71.6864,Eastern
1846,1846,1846,CLINTON 4,1847,42.4096,-71.676,Eastern
1847,1847,1847,DOUGLAS 1,1848,42.0094,-71.8082,Eastern
1848,1848,1848,DOUGLAS 2,1849,41.9942,-71.7125,Eastern
1849,1849,1849,DUDLEY 1,1850,42.158,-71.9575,Eastern
1850,1850,1850,DUDLEY 2,1851,42.0465,-71.9972,Eastern
1851,1851,1851,FITCHBURG 1,1852,42.6367,-71.8131,Eastern
1852,1852,1852,FITCHBURG 2,1853,42.534,-71.6324,Eastern
1853,1853,1853,FITCHBURG 3,1854,42.5582,-71.814,Eastern
1854,1854,1854,FITCHBURG 4,1855,42.5219,-71.7755,Eastern
1855,1855,1855,GARDNER 1,1856,42.4992,-72.0107,Eastern
1856,1856,1856,GARDNER 2,1857,42.5487,-71.9638,Eastern
1857,1857,1857,GARDNER 3,1858,42.5728,-72.029,Eastern
1858,1858,1858,HARVARD 1,1859,42.5025,-71.5969,Eastern
1859,1859,1859,HOLDEN 4,1860,42.2924,-71.8791,Eastern
1860,1860,1860,HOLDEN 5,1861,42.3375,-71.8664,Eastern
1861,1861,1861,HUBBARDSTON,1862,42.4266,-71.9833,Eastern
1862,1862,1862,LANCASTER 3,1863,42.4516,-71.6493,Eastern
1863,1863,1863,LEICESTER 1,1864,42.1639,-72.0147,Eastern
1864,1864,1864,LEOMINSTER 1,1865,42.5382,-71.8125,Eastern
1865,1865,1865,LEOMINSTER 2,1866,42.5094,-71.7817,Eastern
1866,1866,1866,LEOMINSTER 3,1867,42.6543,-71.6732,Eastern
1867,1867,1867,LUNENBURG 3,1868,42.544,-71.7088,Eastern
1868,1868,1868,LUNENBURG 4,1869,42.6462,-71.7132,Eastern
1869,1869,1869,MENDON 1,1870,42.0826,-71.5576,Eastern
1870,1870,1870,MILFORD 9,1871,42.1632,-71.5351,Eastern
1871,1871,1871,MILFORD 10,1872,42.2042,-71.5533,Eastern
1872,1872,1872,MILFORD 11,1873,42.1616,-71.5167,Eastern
1873,1873,1873,MILFORD 12,1874,42.1777,-71.5211,Eastern
1874,1874,1874,NORTH BROOKFIELD 1,1875,42.2714,-72.0978,Eastern
1875,1875,1875,NORTH BROOKFIELD 2,1876,42.2279,-72.1537,Eastern
1876,1876,1876,NORTHBOROUGH,1877,42.2966,-71.6076,Eastern
1877,1877,1877,NORTHBRIDGE,1878,42.0795,-71.6236,Eastern
1878,1878,1878,OXFORD 4,1879,42.0611,-71.8872,Eastern
1879,1879,1879,OXFORD 5,1880,42.0886,-71.8573,Eastern
1880,1880,1880,OXFORD 6,1881,42.0704,-71.7738,Eastern
1881,1881,1881,RUTLAND 6,1882,42.3656,-71.9707,Eastern
1882,1882,1882,RUTLAND 7,1883,42.336,-71.9427,Eastern
1883,1883,1883,SHREWSBURY 1,1884,42.2925,-71.7518,Eastern
1884,1884,1884,SHREWSBURY 2,1885,42.3442,-71.6741,Eastern
1885,1885,1885,SHREWSBURY 3,1886,42.3237,-71.6613,Eastern
1886,1886,1886,SHREWSBURY 4,1887,42.2051,-71.7358,Eastern
1887,1887,1887,SOUTHBOROUGH,1888,42.3561,-71.5909,Eastern
1888,1888,1888,SOUTHBRIDGE 1,1889,41.9448,-72.0564,Eastern
1889,1889,1889,SOUTHBRIDGE 2,1890,42.0785,-71.929,Eastern
1890,1890,1890,SOUTHBRIDGE 3,1891,42.0173,-72.0656,Eastern
1891,1891,1891,SPENCER 1,1892,42.2983,-71.9208,Eastern
1892,1892,1892,STERLING 1,1893,42.4432,-71.7621,Eastern
1893,1893,1893,STURBRIDGE,1894,42.0975,-72.0459,Eastern
1894,1894,1894,SUTTON 1,1895,42.1399,-71.7609,Eastern
1895,1895,1895,UPTON 1,1896,42.1604,-71.5795,Eastern
1896,1896,1896,UXBRIDGE 1,1897,42.0522,-71.6883,Eastern
1897,1897,1897,UXBRIDGE 2,1898,42.1125,-71.6753,Eastern
1898,1898,1898,UXBRIDGE 3,1899,42.1341,-71.6413,Eastern
1899,1899,1899,WEBSTER 1,1900,42.061,-71.8313,Eastern
1900,1900,1900,WEBSTER 2,1901,42.1452,-71.8676,Eastern
1901,1901,1901,WEBSTER 3,1902,42.0316,-71.9046,Eastern
1902,1902,1902,WEBSTER 4,1903,42.0103,-71.8802,Eastern
1903,1903,1903,WEST BROOKFIELD,1904,42.2274,-72.2855,Eastern
1904,1904,1904,WESTBOROUGH 1,1905,42.3174,-71.5823,Eastern
1905,1905,1905,WESTBOROUGH 2,1906,42.2751,-71.6146,Eastern
1906,1906,1906,WESTMINSTER 1,1907,42.5484,-71.8929,Eastern
1907,1907,1907,WHITINSVILLE,1908,42.1271,-71.7161,Eastern
1908,1908,1908,WINCHENDON 1,1909,42.6544,-72.0308,Eastern
1909,1909,1909,WINCHENDON 2,1910,42.6767,-71.9947,Eastern
1910,1910,1910,WORCESTER 2,1911,42.2796,-71.9809,Eastern
1911,1911,1911,WORCESTER 3,1912,42.2228,-71.806,Eastern
1912,1912,1912,WORCESTER 4,1913,42.3061,-71.8439,Eastern
1913,1913,1913,WORCESTER 5,1914,42.2386,-71.8285,Eastern
1914,1914,1914,WORCESTER 6,1915,42.179,-71.7287,Eastern
1915,1915,1915,WORCESTER 7,1916,42.2049,-71.7924,Eastern
1916,1916,1916,WORCESTER 8,1917,42.2676,-71.7261,Eastern
1917,1917,1917,WORCESTER 9,1918,42.2869,-71.816,Eastern
1918,1918,1918,WORCESTER 10,1919,42.402,-71.9118,Eastern
1919,1919,1919,WORCESTER 11,1920,42.2681,-71.6958,Eastern
1920,1920,1920,WORCESTER 12,1921,42.2652,-71.8217,Eastern
1921,1921,1921,WORCESTER 13,1922,42.3556,-71.7779,Eastern
1922,1922,1922,WORCESTER 14,1923,42.2976,-71.7877,Eastern
1923,1923,1923,WORCESTER 15,1924,42.1956,-71.9698,Eastern
1924,1924,1924,WORCESTER 16,1925,42.3903,-71.7904,Eastern
1925,1925,1925,WORCESTER 17,1926,42.3727,-71.8002,Eastern
1926,1926,1926,WORCESTER 18,1927,42.2379,-71.8685,Eastern
1927,1927,1927,WORCESTER 19,1928,42.2997,-71.713,Eastern
1928,1928,1928,WORCESTER 20,1929,42.2568,-71.8448,Eastern
1929,1929,1929,WORCESTER 21,1930,42.1776,-71.8048,Eastern
1930,1930,1930,WORCESTER 22,1931,42.2235,-71.8353,Eastern
1931,1931,1931,INDIAN ORCHARD 1,1932,42.1557,-72.5028,Eastern
1932,1932,1932,ROCHESTER 8,1933,41.7745,-70.88,Eastern
1933,1933,1933,WAREHAM 2,1934,41.7983,-70.7333,Eastern
1934,1934,1934,SHIRLEY 2,1935,42.5576,-71.6048,Eastern
1935,1935,1935,NORTH ADAMS 5,1936,42.6694,-72.9831,Eastern
1936,1936,1936,LOWELL 16,1937,42.6951,-71.3246,Eastern
1937,1937,1937,ATHOL 4,1938,42.5642,-72.1758,Eastern
1938,1938,1938,FALMOUTH 5,1939,41.6216,-70.6237,Eastern
1939,1939,1939,PEABODY 5,1940,42.5296,-70.9216,Eastern
1940,1940,1940,BARRE 7,1941,42.3991,-72.1072,Eastern
1941,1941,1941,GROVELAND 1,1942,42.7552,-71.0353,Eastern
1942,1942,1942,ROWE,1943,42.7116,-72.9396,Eastern
1943,1943,1943,INDIAN ORCHARD 2,1944,42.15,-72.5103,Eastern
1944,1944,1944,SHELBURNE FALLS 2,1945,42.5842,-72.7295,Eastern
1945,1945,1945,PITTSFIELD 11,1946,42.4501,-73.1716,Eastern
1946,1946,1946,NORTHAMPTON 3,1947,42.2613,-72.6498,Eastern
1947,1947,1947,MARBLEHEAD 2,1948,42.5108,-70.8361,Eastern
1948,1948,1948,BERKSHIRE 1,1949,42.5557,-73.2723,Eastern
1949,1949,1949,TURNERS FALLS 2,1950,42.5888,-72.5581,Eastern
1950,1950,1950,WEST SPRINGFIELD 4,1951,42.1127,-72.6046,Eastern
1951,1951,1951,SANDWICH 3,1952,41.6814,-70.5516,Eastern
1952,1952,1952,INDIAN ORCHARD 3,1953,42.1525,-72.4698,Eastern
1953,1953,1953,BOSTON 9,1954,42.386,-71.0985,Eastern
1954,1954,1954,WALPOLE 6,1955,42.1312,-71.2679,Eastern
1955,1955,1955,LUDLOW 4,1956,42.2042,-72.5005,Eastern
1956,1956,1956,SHREWSBURY 5,1957,42.259,-71.7723,Eastern
1957,1957,1957,LUNENBURG 5,1958,42.6599,-71.7345,Eastern
1958,1958,1958,EAST FREETOWN,1959,41.685,-71.0043,Eastern
1959,1959,1959,WARREN 6,1960,42.1873,-71.875,Eastern
1960,1960,1960,MARSTONS MILLS,1961,41.646,-70.4458,Eastern
1961,1961,1961,PITTSFIELD 12,1962,42.4418,-73.225,Eastern
1962,1962,1962,PITTSFIELD 13,1963,42.4405,-73.2342,Eastern
1963,1963,1963,CHESTER 5,1964,42.3133,-72.947,Eastern
1964,1964,1964,MILLBURY,1965,42.1873,-71.7568,Eastern
1965,1965,1965,BELLINGHAM 4,1966,42.1121,-71.4499,Eastern
1966,1966,1966,LOWELL 17,1967,42.6219,-71.3162,Eastern
